Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Name,Reviewer_Star,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profile_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,sentiment
Bénin,Lokossa,ECOBANK - BENIN (ECOBANK),+229 22 41 02 80,"Ecobank Lokossa Face La Mairie, Lokossa, Bénin",http://www.ecobank.com/bj/,Gbenahin Sulpice Hounkpeto,5,Bonne bank,2018-08-13 00:58:13.813734,1,https://www.google.com/maps/contrib/110187322846587022636/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['réactif', 'rapide']",positive
Bénin,Lokossa,ECOBANK - BENIN (ECOBANK),+229 22 41 02 80,"Ecobank Lokossa Face La Mairie, Lokossa, Bénin",http://www.ecobank.com/bj/,Kofi Boateng,1,Mauvais service client. Une simple demande de carte ATM prendrait une semaine. Ou ils vous demandent de faire des kilomètres supplémentaires jusqu'à Cotonou.,2020-08-12 00:58:13.813737,0,https://www.google.com/maps/contrib/101230144561362287849/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Mauvais service client,negative,"['Lenteur', 'Manque de réactivité']",negative
Bénin,Lokossa,ECOBANK - BENIN (ECOBANK),+229 22 41 02 80,"Ecobank Lokossa Face La Mairie, Lokossa, Bénin",http://www.ecobank.com/bj/,Victorin Dague (Davic),1,Très mauvaise expérience,2021-08-12 00:58:13.813740,0,https://www.google.com/maps/contrib/108506752034891548382/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,negative,"['malhonnête', 'inexistant']",negative
Bénin,Lokossa,ECOBANK - BENIN (ECOBANK),+229 22 41 02 80,"Ecobank Lokossa Face La Mairie, Lokossa, Bénin",http://www.ecobank.com/bj/,Kangnide Lionel,3,Expérience neutre,2017-08-13 00:58:13.813747,0,https://www.google.com/maps/contrib/107751867754981483763/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,positive,['frais bancaires élevés'],positive
Bénin,Lokossa,ECOBANK - BENIN (ECOBANK),+229 22 41 02 80,"Ecobank Lokossa Face La Mairie, Lokossa, Bénin",http://www.ecobank.com/bj/,Giraud Djossou,4,Bonne expérience,2017-08-13 00:58:13.813750,0,https://www.google.com/maps/contrib/102108967649278325142/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['réactif', 'rapidité']",positive
Bénin,Lokossa,ORABANK BENIN,Not available,"Lokossa Jpp6+5P5, Rn2, Lokossa, Bénin",not available,Toyimi Ruptus Georges Behanzin,5,OraBank Bénin,2023-08-12 00:58:13.813753,1,https://www.google.com/maps/contrib/102142603931343150295/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,produits financiers,positive,"['prêts personnels sans garantie', ""facilité d'ouverture de compte""]",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Kevin Bogble,1,"Pire service bancaire jamais rencontré, votre numéro fixe ne sert à rien, vous êtes très mal organisé pour recevoir les clients dans vos bureaux, du favoritisme à ne pas en finir, les délais pour les cartes et chéquiers non respectés à …",2023-08-12 00:58:13.813893,2,https://www.google.com/maps/contrib/109623732116762830109/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,negative,['service bancaire mal organisé'],negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Nikchou,1,Je vais à la BOA de Ganhi pour faire la monnaie et avoir des pièces et on me dit d'aller à l'agence élite. Je vais à l'agence élite et la caissière commence par rire de moi et me dit d'aller à la BCEAO. Dans un pays qui se respecte comment …,2023-08-12 00:58:13.813896,2,https://www.google.com/maps/contrib/118070936868897762883/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,"['maltraitance', 'incompétence']",negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Eliane Awounou,1,Très mauvaise expérience ce jour à l’agence BOA de Ganhi. Les agents de sécurité privé sont loin d’être cordiales avec les usagers. Cela ne donne pas une bonne image à l’institution. J’ai du repartir sans faire mes opérations.,2023-08-12 00:58:13.813899,2,https://www.google.com/maps/contrib/107843139911447081604/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,negative,"['Mauvaise expérience', 'Agents de sécurité privé non cordiaux']",negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Lucya John,4,J'ai pas aimé que les distributeurs de tickets ne marchent mais le service est bien organisé et on est vite servi,2023-12-15 00:58:13.813903,0,https://www.google.com/maps/contrib/104378445110585709018/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service,positive,"['bien organisé', 'vite servi']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Marius Hounkpatin,2,"Bonjour
J'aimerais savoir si la note concernant le changement du compte épargne prend en compte les aspirants au métier d'enseignement. Sinon moi je viens de faire …",2020-08-12 00:58:13.813906,0,https://www.google.com/maps/contrib/101637915923045527403/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,ouverture de compte,negative,['pas pris en compte'],negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,E-Pole,1,"Dans cette agence cciale  , de la Direction Générale BOA , le service clientèle est vraiment passable , voire archaïque  au point où la dite  banque , incapable de gérer cette crise d'incapacité notoire dont font quotidiennement preuve …",2019-08-13 00:58:13.813909,4,https://www.google.com/maps/contrib/103873311573613739867/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,"['passable', 'archaïque']",negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Nicaise Lokossou,4,Service de qualité,2024-07-12 00:58:13.813913,0,https://www.google.com/maps/contrib/108799369990999911484/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle réactif et rapide à résoudre des problèmes,positive,"['Rapide', 'Satisfait']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Moubine Moutairou,5,"J'ai occupé divers postes en passant Guichetier payeur polyvalent  à Chargé de Clientèle particuliers, ensuite spécialiste Mesofinance et enfin Analyste risque crédit",2022-08-12 00:58:13.813916,3,https://www.google.com/maps/contrib/104169290886252434415/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience professionnelle,positive,"['diverses postes', 'évolution professionnelle']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Hervé Vénance Oussou,2,La qualité de service reste à améliorer. Mais c'est une grande banque,2023-08-12 00:58:13.813919,0,https://www.google.com/maps/contrib/112591499501015603757/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Qualité du service,negative,['à améliorer'],negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Abra Dofé Odzukpa,5,Siège de BOA au Bénin. Tous les problèmes liés à votre compte bancaire sont résolus sur place. Je préfère souvent m’y rendre pour être mieux servi,2019-08-13 00:58:13.813923,2,https://www.google.com/maps/contrib/115287100789750938046/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,"['présent sur place', 'bien servi']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Abib Osseni,4,C'est bien d'avoir installé la caisse pour clientèle institutionnelle,2023-08-12 00:58:13.813926,0,https://www.google.com/maps/contrib/106655989702482580754/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Gestion des comptes,positive,['Caisse pour clientèle institutionnelle'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Gbèho Eugény Adikpeto,3,Pas mal dans la gestion de la file d'attente.  Service accueil client au top,2021-08-12 00:58:13.813929,1,https://www.google.com/maps/contrib/110434272289696549776/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,positive,['Pas mal'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Saabi Soule,5,Vous êtes aimable et rapide en cas DZ virement garder toujours cette position,2020-08-12 00:58:13.813933,2,https://www.google.com/maps/contrib/107984455515171757580/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['aimable', 'rapide']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Martine Thibaut,1,Pas trop bien depuis samedi j attend mon code de validation,2021-08-12 00:58:13.813936,1,https://www.google.com/maps/contrib/100187611916915139220/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,['Longue attente'],negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Gérard P.,1,Très difficile de prendre contact quand il y a problème,2020-08-12 00:58:13.813939,3,https://www.google.com/maps/contrib/105956362286466220529/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,['difficile de prendre contact'],negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Lucien Jacques,4,Très bien mes répond pas au question importante,2019-08-13 00:58:13.813942,0,https://www.google.com/maps/contrib/109838439496259613794/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,positive,['pas réponse aux questions importantes'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Kevin Sonou,4,Le service est généralement rapide.,2018-08-13 00:58:13.813945,0,https://www.google.com/maps/contrib/102906434006097484589/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service en général,positive,['rapide'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Lucas Adone,4,Je suis frigoriste et veux travail,2013-08-14 00:58:13.813949,0,https://www.google.com/maps/contrib/107841816151437722342/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Travail,positive,['frigoriste'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Boniface Djacoto,4,Une des meilleures banques au Bénin...,2023-08-12 00:58:13.813952,0,https://www.google.com/maps/contrib/106655290865064069042/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque au Bénin,positive,['meilleure'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Avahouin Hermann,5,Parceque j'y travaille,2019-08-13 00:58:13.813956,0,https://www.google.com/maps/contrib/105561280036681371898/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Frais bancaires,positive,['élevés'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Tshibo Sumpi,5,X70 code d'affaires Kabila,2020-08-12 00:58:13.813959,1,https://www.google.com/maps/contrib/108587286706046476467/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['pauvre', 'incompétent']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Claver Kossa,2,La gestion reste à revoir..,2023-08-12 00:58:13.813962,0,https://www.google.com/maps/contrib/114303552109824701252/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Gestion,negative,['reste à revoir'],negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Toussaint Gouwanou,3,Intitution bancaire,2022-08-12 00:58:13.813972,0,https://www.google.com/maps/contrib/114400332358570683042/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,positive,"['long', 'dépassant les attentes']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Cris Wilkens,1,"Terrible! J'ai envoyé des millions d'e-mails et personne ne veut répondre.
Je ne recommande cette banque à personne.
J'ai besoin d'aide pour un transfert et ils ne publient pas le code OTP.
Banque sans aucune responsabilité.",2022-08-12 00:58:13.813975,5,https://www.google.com/maps/contrib/104749377839963928779/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité des transactions en ligne,negative,"['Code OTP non publié', 'Manque de responsabilité']",negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,احمد كوردي,5,"Je souhaite contacter M. Dennis Ghazi de cette banque. S'il vous plaît, aidez-moi.",2019-08-13 00:58:13.813979,0,https://www.google.com/maps/contrib/118286212937478319677/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['Impossible de contacter', 'Rapport à envoyer']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Budi Priyatno,5,Je suis heureux de les voir en banque afin d'avoir une mission auprès des gens dans le monde,2020-08-12 00:58:13.813982,2,https://www.google.com/maps/contrib/115239103973960206863/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Services additionnels,positive,['mission auprès des gens dans le monde'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Akhil .A.R Nettayil,1,"Cette banque est une banque stupide, ils font des bêtises, s'il vous plaît, n'allez pas dans cette banque",2019-08-13 00:58:13.813985,3,https://www.google.com/maps/contrib/105434176283355989794/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,banque stupide,negative,"['bêtises', 'déconseillée']",negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Biggi Bednarz,1,"Mauvais service, les e-mails ne reçoivent pas de réponse",2019-08-13 00:58:13.813988,2,https://www.google.com/maps/contrib/109713799309371043760/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,negative,['Pas de réponse aux e-mails'],negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Ehimanuel Okooboh,4,Très solide et standardisé.,2019-08-13 00:58:13.813992,0,https://www.google.com/maps/contrib/109200139756241488260/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,standardisation,positive,"['solide', 'réussite']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Andreia Candeias,1,Ce sont des fraudeurs et des voleurs,2019-08-13 00:58:13.813995,1,https://www.google.com/maps/contrib/104624055473033299040/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,FRAUDE,negative,['voleurs'],negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Edward Darboux,5,Très bonne expérience,2023-12-15 00:58:13.813998,0,https://www.google.com/maps/contrib/106879840793420272855/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,['Très bonne expérience'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Duperat Joissaint,5,Très bonne expérience,2023-08-12 00:58:13.814001,0,https://www.google.com/maps/contrib/105590334091084982020/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['Rapide', 'Simple']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Comlan Janvier Kassa,5,Très bonne expérience,2023-08-12 00:58:13.814005,0,https://www.google.com/maps/contrib/109301634562352318348/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"['rapide', 'simple']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Olumuyiwa Shedrack,5,Très bonne expérience,2022-08-12 00:58:13.814011,0,https://www.google.com/maps/contrib/100193714521541791723/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,positive,"['réactif', 'satisfait']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Sokeyé Corneille Anato_Ben,4,Bonne expérience,2022-08-12 00:58:13.814015,0,https://www.google.com/maps/contrib/104803159713772946884/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"['rappelé', 'résolution de problèmes rapide']",positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Jm Mahé,1,Très mauvaise expérience,2021-08-12 00:58:13.814018,0,https://www.google.com/maps/contrib/104617973881892042806/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Mauvaise expérience,negative,"[""Problème avec l'ouverture de compte"", 'Rapport negatif']",negative
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Axel Hdk,3,Expérience neutre,2021-08-12 00:58:13.814021,0,https://www.google.com/maps/contrib/102626563667820077648/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,['moyen'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Zinsou Houssou,3,Expérience neutre,2021-08-12 00:58:13.814024,0,https://www.google.com/maps/contrib/102306813615124098548/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,[],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Ghislaine Mikpon,4,Bonne expérience,2021-08-12 00:58:13.814027,0,https://www.google.com/maps/contrib/113851961175352290347/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,positive,['résolution rapide de problèmes'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Régis Gbaguidi,5,Très bonne expérience,2021-08-12 00:58:13.814031,0,https://www.google.com/maps/contrib/109029257984603035350/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,['Très bonne expérience'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Emiliano Montavo,5,Très bonne expérience,2020-08-12 00:58:13.814034,0,https://www.google.com/maps/contrib/101091153100373199990/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,['Bonne expérience'],positive
Bénin,Banikoara,BANK OF AFRICA - BENIN (BOA - BENIN),+229 21 31 32 28,"BOA - BANK OF AFRICA Benin (Bank Of Africa) - Agence Centrale 9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",https://www.bank-of-africa.net/fr/activity-reports/boa-benin,Ivanka Stoeva,1,Très mauvaise expérience,2019-08-13 00:58:13.814040,0,https://www.google.com/maps/contrib/108716825006395773233/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,negative,['très mauvaise'],negative
