Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Name,Reviewer_Star,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profile_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic,sentiment,category,category_2
Ghana,Kumasi,Republic bank Ghana,Not available,"Bank-Kumasi Main Branch M9Wh+Pgq, Guggisberg Rd, Kumasi, Ghana",not available,Queen Alberta Love,5,Très bonne expérience,2021-08-12 00:58:13.830551,0,https://www.google.com/maps/contrib/114138006288363585756/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience client,positive,très bonne,positive,Expérience Utilisateur,Expérience Utilisateur
Ghana,Kumasi,Republic bank Ghana,Not available,"Bank-Kumasi Main Branch M9Wh+Pgq, Guggisberg Rd, Kumasi, Ghana",not available,Priscilla Barfi,5,Très bonne expérience,2021-08-12 00:58:13.830553,0,https://www.google.com/maps/contrib/100104784940824653622/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,Très bonne expérience,positive,Satisfaction Générale,Satisfaction Générale
Ghana,Kumasi,Republic bank Ghana,Not available,"Bank-Kumasi Main Branch M9Wh+Pgq, Guggisberg Rd, Kumasi, Ghana",not available,Gifty Adjei,5,Très bonne expérience,2019-08-13 00:58:13.830558,0,https://www.google.com/maps/contrib/106930698821710717034/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,Bonne expérience,positive,Expérience Utilisateur,Expérience Utilisateur
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,James Ofori,5,"Quartier très calme et bien situé. Au milieu du CBD, il n’y a pas de quoi s’inquiéter.",2023-08-12 00:58:13.830564,0,https://www.google.com/maps/contrib/103832296623067246517/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,"proche du CBD, situation idyllique",positive,Localisation et Accessibilité,Localisation et Accessibilité
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Eugenia Tetteh,2,Retards dans le traitement des demandes des clients. Ne semble pas être une correspondance client trop bien organisée et égarée.,2017-08-13 00:58:13.830566,0,https://www.google.com/maps/contrib/104238576784657465560/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,Retards dans le traitement des demandes des clients,negative,Temps d'Attente,Temps d'Attente
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Mahmud Yussif Tijani,4,Bon service client et environnement agréable,2018-08-13 00:58:13.830569,3,https://www.google.com/maps/contrib/103330761925436059843/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"réactif, rapidité",positive,Service Client,Service Client
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Yayah Sarkodie,4,Le travail a une bonne relation client,2017-08-13 00:58:13.830571,0,https://www.google.com/maps/contrib/105930668563008773941/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Sécurité,positive,bonne relation client,positive,Sécurité,Sécurité
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Alhaji Ishak,3,Service bancaire innovant. Ils doivent envisager d'ajouter des services le samedi,2017-08-13 00:58:13.830574,0,https://www.google.com/maps/contrib/111060261112131186539/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Services additionnels,positive,Service samedi,positive,Services Spécifiques,Service Client
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Felix Acheampong,4,"Architecture intrigante dans le centre d'affaires d'Adum, Kumasi.",2019-08-13 00:58:13.830576,3,https://www.google.com/maps/contrib/112106129180559258023/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Architecture du bâtiment,positive,,positive,Architecture du bâtiment,Autre
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Hamza Musah,5,Une banque avec de bons rêves et de bonnes intentions pour ses clients.,2018-08-13 00:58:13.830579,0,https://www.google.com/maps/contrib/108913283621020582264/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"réactif, rapide",positive,Service Client,Service Client
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Isaac Hassan (Baako),5,Excellent service client.,2018-08-13 00:58:13.830582,0,https://www.google.com/maps/contrib/101621762798432409361/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,Excellent,positive,Service Client,Service Client
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Noah Alorwu,5,Aucun retard dans le retrait ou l'envoi d'argent.,2017-08-13 00:58:13.830584,0,https://www.google.com/maps/contrib/100323957785318054593/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Retrait et envoi d'argent,positive,Aucun retard,positive,Retrait et envoi d'argent,Autre
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Eshun Rhule,5,Super et confort,2021-08-12 00:58:13.830587,0,https://www.google.com/maps/contrib/109566011802138741951/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,localisation et accessibilité,positive,"confortable, proche",positive,Localisation et Accessibilité,Localisation et Accessibilité
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Sheriff Sammo,5,Sauvé par leur guichet automatique !!!!!!!!!!!!!,2017-08-13 00:58:13.830589,1,https://www.google.com/maps/contrib/116008827729846354997/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client 24/7,positive,rapide,positive,Service Client,Service Client
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Baidoo Prince (Rupee),5,Très bonne expérience,2023-08-12 00:58:13.830592,0,https://www.google.com/maps/contrib/112614154183419013448/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"Très réactif, Résolution rapide de problèmes",positive,Service Client,Service Client
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Harriet Osei,1,Très mauvaise expérience,2018-08-13 00:58:13.830594,0,https://www.google.com/maps/contrib/116017273492188608863/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Temps d'attente,negative,très mauvaise,negative,Temps d'Attente,Temps d'Attente
Ghana,Kumasi,Barclays | Absa Bank Ghana Limited,+233 32 202 6211,"Bank Adum M9Qg+Xrh, Kumasi, Ghana",not available,Kojo Eghan,4,Bonne expérience,2015-08-14 00:58:13.830600,0,https://www.google.com/maps/contrib/103794514228752821840/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,facilité d'ouverture de compte,positive,"rapide, simple",positive,Ouverture de Compte,Ouverture de Compte
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Richard Ofori (Lutherguy2109),4,J'adore leurs services et produits,2020-08-12 00:58:13.830602,2,https://www.google.com/maps/contrib/105510815578615190352/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,produits financiers,positive,divers,positive,Services Spécifiques,Service Client
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Sullaiman Dawda Kiyaari,5,Pratique,2020-08-12 00:58:13.830605,0,https://www.google.com/maps/contrib/104434398953804159219/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Facilité d'ouverture de compte,positive,"rapide, simple",positive,Ouverture de Compte,Ouverture de Compte
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Coachsarfo,5,Banque,2016-08-13 00:58:13.830607,0,https://www.google.com/maps/contrib/100191149066766348739/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"inactif, lent",positive,Service Client,Service Client
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Harriet,4,Bonne expérience,2022-08-12 00:58:13.830610,0,https://www.google.com/maps/contrib/108029577806428797979/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,positive,"pas disponible, difficile daccéder",positive,Service Client,Service Client
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Jones Mensah,4,Bonne expérience,2021-08-12 00:58:13.830612,0,https://www.google.com/maps/contrib/113023338488724124451/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,Bonne expérience,positive,Satisfaction Générale,Satisfaction Générale
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Mike Osei,4,Bonne expérience,2021-08-12 00:58:13.830615,0,https://www.google.com/maps/contrib/104747291996121544879/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience utilisateur,positive,"bien, bonne",positive,Expérience Utilisateur,Expérience Utilisateur
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Emmanuel Boadi,4,Bonne expérience,2018-08-13 00:58:13.830617,0,https://www.google.com/maps/contrib/103351906063204418358/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,Bonne expérience,positive,Satisfaction Générale,Satisfaction Générale
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Africa Woman,5,Très bonne expérience,2018-08-13 00:58:13.830620,0,https://www.google.com/maps/contrib/116516305089060969586/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,positive,pas réactif,positive,Service Client,Service Client
Ghana,Kumasi,Société Générale – Social Security Bank (SG-SSB),+233 20 280 1070,"Generale Ghana- Kumasi Central M9Xh+Xw9 Kejetia Market, Osons Ave, Kumasi, Ghana",not available,Noah Alorwu,5,Très bonne expérience,2017-08-13 00:58:13.830622,0,https://www.google.com/maps/contrib/100323957785318054593/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,Très bonne expérience,positive,Satisfaction Générale,Satisfaction Générale
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Kofi Marack,5,J'ai récemment payé mes frais d'obtention du diplôme pour obtenir mon certificat d'anglais B. Ed et la banque était tellement sirène et propice. Les scrutateurs étaient cordiaux.,2024-03-14 00:58:13.830628,0,https://www.google.com/maps/contrib/108084461886486820137/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service bancaire,positive,"sirène, propice",positive,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Baba Yakubu,4,"Prudential Bank est à Adum, Kumasi. C'est une bonne banque avec laquelle travailler",2021-08-12 00:58:13.830630,0,https://www.google.com/maps/contrib/105511118764610620202/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,"à Adum, Kumasi",positive,Localisation et Accessibilité,Localisation et Accessibilité
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Amoako Emmanuel,4,Prudential Bank propose des services très louables. Sont entrés dans leur banque individuellement. Je suis passé devant l'un de leurs bureaux à Adum Boss FM. Leur bâtiment à Adum s'appelle Prudential Plaza.,2021-08-12 00:58:13.830633,1,https://www.google.com/maps/contrib/115830622573336177401/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,présentation de bureau,positive,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Appiah Rexford,4,Je travaille avec Prudential Bank depuis plus de huit ans. Excellente expérience client.,2022-08-12 00:58:13.830635,2,https://www.google.com/maps/contrib/100412594401825691318/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,positive,excellente expérience client,positive,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Patrick Mensah,5,"J'ai utilisé mon compte d'argent pour transférer de l'argent de mon compte vers mon portefeuille, mais lorsque j'ai reçu le massage et vérifié, l'argent n'est pas arrivé. Pourquoi",2018-08-13 00:58:13.830638,0,https://www.google.com/maps/contrib/105094329030451898317/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,transfert d'argent,positive,"problème de réception, désespoir",positive,Services Spécifiques,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Asenso Daniel,5,Très bel endroit avec de bons services avec qui travailler,2021-08-12 00:58:13.830640,0,https://www.google.com/maps/contrib/105052644871006881585/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Gestion des comptes,positive,"rapide, simple",positive,Gestion des Comptes,Gestion des Comptes
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Mr Saynomo,5,Ouvert le samedi jusqu'à 14h Money Gram !,2016-08-13 00:58:13.830643,0,https://www.google.com/maps/contrib/108393692178850737173/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Samedi d'ouverture,positive,"Money Gram, 14h",positive,Samedi d'ouverture,Autre
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Yaw M,1,Même le téléphone. Quelqu'un a-t-il un numéro de téléphone portable privé... mdr,2016-08-13 00:58:13.830646,0,https://www.google.com/maps/contrib/101670066320728158080/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,negative,"inexistant, pas réactif",negative,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Isaac Hassan (Baako),4,Bonne expérience client,2018-08-13 00:58:13.830648,1,https://www.google.com/maps/contrib/101621762798432409361/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience client,positive,"bien, satisfait",positive,Expérience Utilisateur,Expérience Utilisateur
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Anchor Golf,1,C'est l'emplacement exact,2019-08-13 00:58:13.830651,0,https://www.google.com/maps/contrib/113449240136248031742/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service clientèle,negative,"réactif, rapidité",negative,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Asumang Ebenezer,3,Meilleure banque,2016-08-13 00:58:13.830657,0,https://www.google.com/maps/contrib/105011298438317544365/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,aucune branche proche de chez moi,positive,Localisation et Accessibilité,Localisation et Accessibilité
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Love Peace Diribe,3,Normalement,2023-08-12 00:58:13.830660,0,https://www.google.com/maps/contrib/117996184825963567597/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"rude, incompetent",positive,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Kwaku Silencer,3,Bon service,2018-08-13 00:58:13.830662,0,https://www.google.com/maps/contrib/116065086894645169035/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,positive,"réactif, rapidité",positive,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Emmanuel Owusu Ansah,5,Belles prestations,2020-08-12 00:58:13.830665,0,https://www.google.com/maps/contrib/101964466168864455797/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"réactif, rapide",positive,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Appiah Jezreel (Kobina),4,Banque,2017-08-13 00:58:13.830668,0,https://www.google.com/maps/contrib/111068268220237443784/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Frais bancaires,positive,élevés,positive,Frais et Tarifs,Frais et Tarifs
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Asante Atobra Emmanuel,5,Très bonne expérience,2022-08-12 00:58:13.830670,0,https://www.google.com/maps/contrib/107787263799124553676/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience client,positive,Bonne,positive,Expérience Utilisateur,Expérience Utilisateur
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Benedict Doku,1,Très mauvaise expérience,2022-08-12 00:58:13.830673,0,https://www.google.com/maps/contrib/108824611288923356315/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Très mauvaise expérience,negative,expérience négative,negative,Expérience Utilisateur,Expérience Utilisateur
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Esther Agyei Konadu,5,Très bonne expérience,2022-08-12 00:58:13.830675,0,https://www.google.com/maps/contrib/101769453547611417436/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Satisfaction client,positive,Très bonne expérience,positive,Satisfaction Générale,Satisfaction Générale
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Kwaku Addo,4,Bonne expérience,2022-08-12 00:58:13.830678,0,https://www.google.com/maps/contrib/112674006728472384599/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Expérience utilisateur,positive,"facile, environnement de travail",positive,Expérience Utilisateur,Expérience Utilisateur
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Yayah Sarkodie,4,Bonne expérience,2017-08-13 00:58:13.830686,0,https://www.google.com/maps/contrib/105930668563008773941/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service client,positive,"receptif, rapide",positive,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Patrick Afedzi,5,Très bonne expérience,2016-08-13 00:58:13.830688,0,https://www.google.com/maps/contrib/110922921165689901488/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,expérience client,positive,très bonne,positive,Expérience Utilisateur,Expérience Utilisateur
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Coachsarfo,5,Banque,2016-08-13 00:58:13.830691,0,https://www.google.com/maps/contrib/100191149066766348739/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Services additionnels,positive,"Paiements sans contact, Paiements mobiles",positive,Services Spécifiques,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Noah Alorwu,3,Expérience neutre,2016-08-13 00:58:13.830693,0,https://www.google.com/maps/contrib/100323957785318054593/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,normal,positive,Service Client,Service Client
Ghana,Kumasi,Prudential Bank Limited,Not available,"Bank Ltd. - Adum Branch M9Vh+Xf2, Kumasi, Ghana",not available,Samuel Nyamekye,3,Expérience neutre,2015-08-14 00:58:13.830696,0,https://www.google.com/maps/contrib/113339190993717976842/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,Rien à signaler,positive,Service Client,Service Client
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Kwaku Silencer,4,"C'est une belle salle bancaire et j'adore leur décoration intérieure et leurs couleurs.
Mon seul problème avec la banque est qu'elle n'a pas d'eau de dispensaire. Cela donne l'impression qu'elle ne se soucie pas de ses clients.",2019-08-13 00:58:13.830698,1,https://www.google.com/maps/contrib/116065086894645169035/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,pas deau de dispensaire,positive,Localisation et Accessibilité,Localisation et Accessibilité
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Frank Osei-Tutu,4,Excellent service client. L'une des meilleures salles bancaires du pays. Continuez comme ça !👍 …,2022-08-12 00:58:13.830701,1,https://www.google.com/maps/contrib/106079150033422604523/reviews?hl=fr,,2022-08-12 00:58:13.912124,Service client,positive,"Excellent, Meilleur",positive,Service Client,Service Client
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Chaz U,1,Client international souhaitant échanger des USD contre des GHC. Et d'essayer d'ouvrir un compte. Le processus était médiocre et peu professionnel. Je ne recommanderais pas cette succursale.,2023-12-15 00:58:13.830703,0,https://www.google.com/maps/contrib/118052722664377463832/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,échange de devise,negative,"médiocre, peu professionnel",negative,échange de devise,Autre
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Seidu Abdullai,4,Les ouvriers savent bien gérer les clients,2024-02-13 00:58:13.830706,0,https://www.google.com/maps/contrib/104416415881615351950/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"Pas efficace, Longue attente",positive,Service Client,Service Client
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Coachsarfo,5,"True Bank, la plupart des couples auront leur séance photo en voiture dans une scène calme le dimanche",2016-08-13 00:58:13.830709,0,https://www.google.com/maps/contrib/100191149066766348739/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Séance photo,positive,"calme, dimanche",positive,Séance photo,Autre
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Felix Acheampong,4,Excellent édifice architectural servant de grand centre bancaire.,2019-08-13 00:58:13.830711,3,https://www.google.com/maps/contrib/112106129180559258023/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,grand centre bancaire,positive,Localisation et Accessibilité,Localisation et Accessibilité
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Link Gaius,4,Endroit serein et confortable avec de bons services,2022-08-12 00:58:13.830714,0,https://www.google.com/maps/contrib/106886086530093944339/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,"Bonne communication, Rapidité",positive,Service Client,Service Client
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Obed Ofori Bangdome,3,Salle bancaire propre et soignée. Les caissiers sont accueillants.,2019-08-13 00:58:13.830716,0,https://www.google.com/maps/contrib/116547221279747935631/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Salle bancaire propre et soignée,positive,"Propre, Soigné",positive,Salle bancaire propre et soignée,Autre
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Soalah Mudasiru,5,Des caissiers très pratiques et qui travaillent dur.,2021-08-12 00:58:13.830719,2,https://www.google.com/maps/contrib/117176257837772799841/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,service clientèle,positive,"pratique, diligent",positive,Service Client,Service Client
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Martin Emrys,5,Ils ont un personnel qui travaille rapidement.,2020-08-12 00:58:13.830721,0,https://www.google.com/maps/contrib/111453907496556656264/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Service client,positive,rapide,positive,Service Client,Service Client
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Spatarcus Viper,4,"Très joli, l'endroit où il est cité est très joli et c'est un joli bâtiment",2022-08-12 00:58:13.830724,1,https://www.google.com/maps/contrib/102799424317895572710/reviews?hl=fr,,2022-08-12 00:58:13.912138,Localisation et accessibilité,positive,"beau lieu, joli bâtiment",positive,Localisation et Accessibilité,Localisation et Accessibilité
Ghana,Kumasi,Standard Chartered Bank,+233 32 203 8549,"Chartered Bank Harper Road Cnr Happer & Bank Rd Central Post Office, Addum, Kumasi, Ghana",http://www.sc.com/gh,Rapheal Boateng,4,Endroit sympa,2023-11-15 00:58:13.830729,1,https://www.google.com/maps/contrib/100614605704319853534/reviews?hl=fr,Nothing,1970-01-01 00:00:00.000000,Localisation et accessibilité,positive,Endroit sympa,positive,Localisation et Accessibilité,Localisation et Accessibilité
